ANP,URL,Worker Resposes,,,,STDev/Img,STDev/ANP,Mean/Img,Mean/ANP
fighting_game,http://farm9.static.flickr.com/8096/8561154844_edfcf8a82c.jpg,2,-1,-1,,1.732050808,1.092906421,0,0.222222222
final_approach,http://farm1.static.flickr.com/127/335780075_4fe2f89483.jpg,0,2,0,,1.154700538,,0.666666667,
final_approach,http://farm4.static.flickr.com/3807/11230935366_3c9e6c24c8.jpg,0,0,2,,1.154700538,,0.666666667,
final_approach,http://farm8.static.flickr.com/7528/16007286260_67d0c1c7ce.jpg,0,0,1,,0.577350269,0.881917104,0.333333333,0.555555556
final_cut,http://farm3.static.flickr.com/2466/3632225692_3c0010b31d.jpg,0,1,0,,0.577350269,,0.333333333,
final_cut,http://farm8.static.flickr.com/7030/6625841143_ebbd65d849.jpg,0,0,0,,0,,0,
final_cut,http://farm8.static.flickr.com/7053/7042217011_b97b76627c.jpg,0,0,0,,0,0.333333333,0,0.111111111
final_exam,http://farm3.static.flickr.com/2233/2789696146_edf42f7391.jpg,1,2,-1,,1.527525232,,0.666666667,
final_exam,http://farm4.static.flickr.com/3134/2489992757_fc17853f90.jpg,,1,1,,0,,1,
final_exam,http://farm8.static.flickr.com/7443/13968460770_9255961d51.jpg,1,1,0,,0.577350269,0.88640526,0.666666667,0.777777778
final_flight,http://farm4.static.flickr.com/3835/14545710782_1a28fc891c.jpg,0,1,0,,0.577350269,,0.333333333,
final_flight,http://farm7.static.flickr.com/6103/6306842252_f737a50010.jpg,0,1,0,,0.577350269,,0.333333333,
final_flight,http://farm9.static.flickr.com/8034/8009895745_8f4e139744.jpg,2,0,0,,1.154700538,0.726483157,0.666666667,0.444444444
final_game,http://farm4.static.flickr.com/3422/3797730398_5f0947abf9.jpg,1,0,1,,0.577350269,,0.666666667,
final_game,http://farm9.static.flickr.com/8036/8036251900_dcc37529b5.jpg,0,1,1,,0.577350269,,0.666666667,
final_game,http://farm9.static.flickr.com/8223/8307162239_185956734b.jpg,1,0,,,0.707106781,0.51754917,0.5,0.611111111
final_night,http://farm1.static.flickr.com/187/418356671_39d7cb4e0e.jpg,1,1,0,,0.577350269,,0.666666667,
final_night,http://farm2.static.flickr.com/1336/1001451697_38fbab1cc5.jpg,1,1,1,,0,,1,
final_night,http://farm9.static.flickr.com/8021/7850273788_ede2abcf21.jpg,1,1,0,,0.577350269,0.440958552,0.666666667,0.777777778
final_party,http://farm1.static.flickr.com/30/49312355_546241b6fa.jpg,1,2,1,,0.577350269,,1.333333333,
final_party,http://farm4.static.flickr.com/3313/4589129679_b3849f64a2.jpg,2,1,-2,,2.081665999,,0.333333333,
final_party,http://farm5.static.flickr.com/4141/4890371489_1011e09fd3.jpg,2,2,0,,1.154700538,1.322875656,1.333333333,1
final_performance,http://farm3.static.flickr.com/2516/4119582606_6a92995175.jpg,1,0,0,,0.577350269,,0.333333333,
final_performance,http://farm8.static.flickr.com/7366/14073245295_791d67b5b3.jpg,0,0,1,,0.577350269,,0.333333333,
final_performance,http://farm9.static.flickr.com/8220/8356404999_26f7ec13ca.jpg,1,0,0,,0.577350269,0.5,0.333333333,0.333333333
final_project,http://farm6.static.flickr.com/5120/7200348402_6ae69e85c2.jpg,0,-2,0,,1.154700538,,-0.666666667,
final_project,http://farm6.static.flickr.com/5184/5654727201_19491ed02b.jpg,0,0,0,,0,,0,
final_project,http://farm6.static.flickr.com/5254/5502926697_865398c1bc.jpg,0,0,0,,0,0.666666667,0,-0.222222222
final_review,http://farm4.static.flickr.com/3197/2338694338_2a9f885c76.jpg,0,0,0,,0,,0,
final_review,http://farm8.static.flickr.com/7164/6734530975_910575fa86.jpg,1,1,0,,0.577350269,,0.666666667,
final_review,http://farm8.static.flickr.com/7322/9304252406_9474fe9a54.jpg,1,0,0,,0.577350269,0.5,0.333333333,0.333333333
final_run,http://farm4.static.flickr.com/3732/12791940814_821ff3e8b0.jpg,0,1,2,,1,,1,
final_run,http://farm6.static.flickr.com/5187/5646570187_e862ddd9c1.jpg,1,0,1,,0.577350269,,0.666666667,
final_run,http://farm6.static.flickr.com/5489/10774419235_31d5fceeb4.jpg,0,1,1,,0.577350269,0.666666667,0.666666667,0.777777778
final_season,http://farm3.static.flickr.com/2819/13394231883_af3a3a35a0.jpg,1,1,1,,0,,1,
final_season,http://farm4.static.flickr.com/3023/3104597271_2dda73f351.jpg,1,1,1,,0,,1,
final_season,http://farm4.static.flickr.com/3153/2466401276_716cc6d2a5.jpg,1,0,0,,0.577350269,0.440958552,0.333333333,0.777777778
final_solution,http://farm3.static.flickr.com/2546/3783591928_d7174befbd.jpg,-1,0,-1,,0.577350269,,-0.666666667,
final_solution,http://farm4.static.flickr.com/3270/2552963067_e3853b3f4a.jpg,0,1,0,,0.577350269,,0.333333333,
final_solution,http://farm9.static.flickr.com/8325/8120456351_afcaf1f046.jpg,0,0,0,,0,0.600925213,0,-0.111111111
final_tour,http://farm2.static.flickr.com/1050/542867283_f29178b8c2.jpg,1,1,1,,0,,1,
final_tour,http://farm3.static.flickr.com/2778/4497006821_7c6bbbebe4.jpg,0,2,,,1.414213562,,1,
final_tour,http://farm6.static.flickr.com/5324/9145945789_c4ef618b45.jpg,1,0,1,,0.577350269,0.640869944,0.666666667,0.888888889
final_weekend,http://farm4.static.flickr.com/3209/2900253690_32b13f187c.jpg,0,0,2,,1.154700538,,0.666666667,
final_weekend,http://farm8.static.flickr.com/7007/6670009337_02706b0ff4.jpg,-1,0,0,,0.577350269,,-0.333333333,
final_weekend,http://farm8.static.flickr.com/7315/9634224705_61eeb0969f.jpg,0,0,0,,0,0.78173596,0,0.111111111
final_year,http://farm2.static.flickr.com/1313/1450766545_a5ed718e3f.jpg,0,-1,0,,0.577350269,,-0.333333333,
final_year,http://farm3.static.flickr.com/2794/4383147935_a3fd2d0d66.jpg,1,1,0,,0.577350269,,0.666666667,
final_year,http://farm6.static.flickr.com/5305/5619603578_e8d45c0030.jpg,0,0,0,,0,0.600925213,0,0.111111111
fine_cuisine,http://farm1.static.flickr.com/166/427982630_73bb910bea.jpg,1,0,0,,0.577350269,,0.333333333,
fine_cuisine,http://farm4.static.flickr.com/3680/14112182829_b7d8c16671.jpg,1,1,1,,0,,1,
fine_cuisine,http://farm5.static.flickr.com/4029/4503936251_ab13d4488a.jpg,1,2,1,,0.577350269,0.600925213,1.333333333,0.888888889
fine_day,http://farm4.static.flickr.com/3309/3456167112_426fa4071e.jpg,0,0,0,,0,,0,
fine_day,http://farm5.static.flickr.com/4021/4546582669_18fd46bef8.jpg,0,0,0,,0,,0,
fine_day,http://farm6.static.flickr.com/5470/10091872463_4c0c72bd30.jpg,0,0,0,,0,0,0,0
fine_food,http://farm4.static.flickr.com/3054/2675491255_e6512ba0f5.jpg,0,1,0,,0.577350269,,0.333333333,
fine_food,http://farm4.static.flickr.com/3133/2917551109_669b55342a.jpg,0,1,0,,0.577350269,,0.333333333,
fine_food,http://farm6.static.flickr.com/5128/5332094459_04fee5f718.jpg,0,1,0,,0.577350269,0.5,0.333333333,0.333333333
fine_furniture,http://farm3.static.flickr.com/2627/4439628566_c1fe9d5a93.jpg,0,1,1,,0.577350269,,0.666666667,
fine_furniture,http://farm4.static.flickr.com/3063/2317962488_5573ff9d37.jpg,0,1,2,,1,,1,
fine_furniture,http://farm9.static.flickr.com/8225/8466544602_390a14659e.jpg,0,0,1,,0.577350269,0.707106781,0.333333333,0.666666667
fine_line,http://farm4.static.flickr.com/3853/14620927052_84812b2bf0.jpg,1,1,,,0,,1,
fine_line,http://farm6.static.flickr.com/5572/15119324490_43628429e7.jpg,1,1,1,,0,,1,
fine_line,http://farm8.static.flickr.com/7114/13781033944_846b2db88a.jpg,0,0,2,,1.154700538,0.640869944,0.666666667,0.888888889
fine_weather,http://farm2.static.flickr.com/1243/528220895_368481947e.jpg,1,1,0,,0.577350269,,0.666666667,
fine_weather,http://farm8.static.flickr.com/7053/7052817251_d5bd502f0e.jpg,0,1,1,,0.577350269,,0.666666667,
fine_weather,http://farm8.static.flickr.com/7562/15910279601_f67b3bc88b.jpg,1,0,0,,0.577350269,0.527046277,0.333333333,0.555555556
fine_wine,http://farm4.static.flickr.com/3437/3974676280_911463daa5.jpg,1,1,1,,0,,1,
fine_wine,http://farm7.static.flickr.com/6024/6002010088_270aa91868.jpg,2,1,1,,0.577350269,,1.333333333,
fine_wine,http://farm7.static.flickr.com/6221/6376231407_52bdf554ab.jpg,1,2,1,,0.577350269,0.440958552,1.333333333,1.222222222
fishy_strawberry,http://farm3.static.flickr.com/2751/4477774821_ed3d652b8f.jpg,0,0,1,,0.577350269,,0.333333333,
fishy_strawberry,http://farm5.static.flickr.com/4043/4568794724_ee3d772380.jpg,,0,0,,0,,0,
fishy_strawberry,http://farm8.static.flickr.com/7063/6929643408_cf81e2357b.jpg,,-1,0,,0.707106781,0.577350269,-0.5,-0.055555556
fit_club,http://farm4.static.flickr.com/3810/10706576356_13c8529109.jpg,0,2,1,,1,,1,
fit_club,http://farm9.static.flickr.com/8027/7145184567_a901108902.jpg,0,2,0,,1.154700538,,0.666666667,
fit_club,http://farm9.static.flickr.com/8258/8701271623_454763f353.jpg,1,1,0,,0.577350269,0.833333333,0.666666667,0.777777778
fit_girls,http://farm3.static.flickr.com/2474/3649482049_17bcbdcd74.jpg,1,0,1,,0.577350269,,0.666666667,
fit_girls,http://farm6.static.flickr.com/5596/14842108929_e0864dbaa2.jpg,1,0,1,,0.577350269,,0.666666667,
fit_girls,http://farm8.static.flickr.com/7559/16134120946_c2799e324e.jpg,0,1,2,,1,0.666666667,1,0.777777778
fit_life,http://farm4.static.flickr.com/3444/3218461456_689105e58c.jpg,0,0,0,,0,,0,
fit_life,http://farm8.static.flickr.com/7343/9737227489_c70618a531.jpg,0,2,0,,1.154700538,,0.666666667,
fit_life,http://farm8.static.flickr.com/7494/15477580287_e850f671a1.jpg,1,0,1,,0.577350269,0.726483157,0.666666667,0.444444445
fit_women,http://farm3.static.flickr.com/2843/10778514425_5a1ac5b893.jpg,2,1,2,,0.577350269,,1.666666667,
fit_women,http://farm3.static.flickr.com/2905/14504234758_d4e2c8c068.jpg,0,1,2,,1,,1,
fit_women,http://farm9.static.flickr.com/8033/7926663880_3585697cbb.jpg,1,1,0,,0.577350269,0.78173596,0.666666667,1.111111111
fitting_room,http://farm3.static.flickr.com/2447/3891964576_c7509cd7f4.jpg,1,1,1,,0,,1,
fitting_room,http://farm5.static.flickr.com/4005/5152565481_abb03e1ff8.jpg,1,1,0,,0.577350269,,0.666666667,
fitting_room,http://farm6.static.flickr.com/5529/11592170806_fe3c3da62d.jpg,1,-1,2,,1.527525232,0.833333333,0.666666667,0.777777778
fixed_bike,http://farm5.static.flickr.com/4147/5086157902_532d59bc06.jpg,1,0,0,,0.577350269,,0.333333333,
fixed_bike,http://farm6.static.flickr.com/5160/7221930518_de85dc0408.jpg,1,0,0,,0.577350269,,0.333333333,
fixed_bike,http://farm6.static.flickr.com/5243/5245267320_1f98a2cf06.jpg,1,0,0,,0.577350269,0.5,0.333333333,0.333333333
flash_diffuser,http://farm5.static.flickr.com/4062/4567988603_8c38e25ee2.jpg,0,-1,0,,0.577350269,,-0.333333333,
flash_diffuser,http://farm5.static.flickr.com/4116/4899395260_6cab352473.jpg,-1,-1,-1,,0,,-1,
flash_diffuser,http://farm7.static.flickr.com/6118/6359457233_f28daca720.jpg,1,2,1,,0.577350269,1.118033989,1.333333333,-7.40149E-17
flat_club,http://farm1.static.flickr.com/25/43930158_6999c943c3.jpg,0,1,0,,0.577350269,,0.333333333,
flat_club,http://farm4.static.flickr.com/3155/2460629496_2ce942f6c4.jpg,1,-1,-2,,1.527525232,,-0.666666667,
flat_club,http://farm4.static.flickr.com/3215/3152872545_8ebd44085f.jpg,-1,0,0,,0.577350269,0.971825316,-0.333333333,-0.222222222
flat_lake,http://farm6.static.flickr.com/5191/14047555719_ca622c6623.jpg,0,0,0,,0,,0,
flat_lake,http://farm8.static.flickr.com/7424/9707272936_f946480c58.jpg,1,0,0,,0.577350269,,0.333333333,
flat_lake,http://farm9.static.flickr.com/8154/7366094950_1d30040bb2.jpg,0,1,0,,0.577350269,0.440958552,0.333333333,0.222222222
flat_party,http://farm1.static.flickr.com/176/436738116_9698dc5b84.jpg,1,1,2,,0.577350269,,1.333333333,
flat_party,http://farm1.static.flickr.com/43/114781458_0e8ac06df7.jpg,1,1,1,,0,,1,
flat_party,http://farm8.static.flickr.com/7169/6439225933_05c9aefd51.jpg,1,-1,1,,1.154700538,0.78173596,0.333333333,0.888888889
flat_roof,http://farm3.static.flickr.com/2693/4333898776_f224838a01.jpg,1,1,1,,0,,1,
flat_roof,http://farm6.static.flickr.com/5021/5830079609_1007a19762.jpg,0,1,0,,0.577350269,,0.333333333,
flat_roof,http://farm6.static.flickr.com/5069/5595940247_88c5811065.jpg,1,0,0,,0.577350269,0.527046277,0.333333333,0.555555555
flat_tire,http://farm3.static.flickr.com/2309/1511889837_f7d908f847.jpg,-1,0,1,,1,,0,
flat_tire,http://farm4.static.flickr.com/3756/14091624150_a70953d436.jpg,0,-1,-1,,0.577350269,,-0.666666667,
flat_tire,http://farm5.static.flickr.com/4151/5166249779_af52541072.jpg,0,0,1,,0.577350269,0.78173596,0.333333333,-0.111111111
flightless_bird,http://farm1.static.flickr.com/71/159647039_5737b0d7e2.jpg,1,0,0,,0.577350269,,0.333333333,
flightless_bird,http://farm4.static.flickr.com/3022/2756613984_dbb63cfc8b.jpg,0,0,0,,0,,0,
flightless_bird,http://farm8.static.flickr.com/7149/6535133547_085cbf3c9b.jpg,1,2,0,,1,0.726483157,1,0.444444444
floating_candles,http://farm6.static.flickr.com/5244/5381970861_7f1b990a44.jpg,1,0,1,,0.577350269,,0.666666667,
floating_candles,http://farm6.static.flickr.com/5557/14980120248_a57a924593.jpg,0,0,-1,,0.577350269,,-0.333333333,
floating_candles,http://farm9.static.flickr.com/8047/8080806463_f35463e4b9.jpg,0,1,0,,0.577350269,0.666666667,0.333333333,0.222222222
floating_dock,http://farm4.static.flickr.com/3041/2485534620_e2c8569431.jpg,-1,0,1,,1,,0,
floating_dock,http://farm5.static.flickr.com/4027/4368739699_afa79af0c3.jpg,0,0,2,,1.154700538,,0.666666667,
floating_dock,http://farm9.static.flickr.com/8098/8483522488_65427dc4f2.jpg,-1,-1,-1,,0,1.054092553,-1,-0.111111111
floating_garden,http://farm4.static.flickr.com/3301/3259003891_e8b276d463.jpg,1,0,2,,1,,1,
floating_garden,http://farm6.static.flickr.com/5510/11729934584_266ed5fda4.jpg,1,0,0,,0.577350269,,0.333333333,
floating_garden,http://farm7.static.flickr.com/6075/6042405475_32d806a5b0.jpg,1,1,1,,0,0.666666667,1,0.777777778
floating_harbour,http://farm4.static.flickr.com/3793/11739484113_52d7313eed.jpg,1,1,1,,0,,1,
floating_harbour,http://farm5.static.flickr.com/4071/5155148622_730530abc2.jpg,1,1,-1,,1.154700538,,0.333333333,
floating_harbour,http://farm5.static.flickr.com/4122/5440878993_8a9f0dd790.jpg,1,1,1,,0,0.666666667,1,0.777777778
floating_home,http://farm4.static.flickr.com/3434/3945356447_28f0f244da.jpg,0,0,0,,0,,0,
floating_home,http://farm6.static.flickr.com/5551/14040786580_d932d6a509.jpg,0,0,0,,0,,0,
floating_home,http://farm8.static.flickr.com/7032/6590541019_1851271c67.jpg,0,0,0,,0,0,0,0
floating_house,http://farm2.static.flickr.com/1191/1473470113_b72fcee9ba.jpg,1,1,1,,0,,1,
floating_house,http://farm3.static.flickr.com/2603/3997294551_31ee04a923.jpg,1,0,0,,0.577350269,,0.333333333,
floating_house,http://farm9.static.flickr.com/8097/8596303195_401e30e824.jpg,1,0,0,,0.577350269,0.527046277,0.333333333,0.555555555
floating_ice,http://farm4.static.flickr.com/3078/2677769799_7a5e5f1693.jpg,0,0,0,,0,,0,
floating_ice,http://farm5.static.flickr.com/4148/4985469315_2b76b1c1e3.jpg,2,2,1,,0.577350269,,1.666666667,
floating_ice,http://farm8.static.flickr.com/7125/7468472724_f045097fbc.jpg,0,0,1,,0.577350269,0.866025404,0.333333333,0.666666667
floating_village,http://farm7.static.flickr.com/6106/6302596851_f49f92239d.jpg,1,1,0,,0.577350269,,0.666666667,
floating_village,http://farm9.static.flickr.com/8183/8391641561_6c07e0fcba.jpg,0,1,0,,0.577350269,,0.333333333,
floating_village,http://farm9.static.flickr.com/8278/15477613250_66e801cb1e.jpg,1,1,0,,0.577350269,0.527046277,0.666666667,0.555555556
floral_arrangement,http://farm3.static.flickr.com/2559/3840238713_a191c656d9.jpg,0,2,1,,1,,1,
floral_arrangement,http://farm4.static.flickr.com/3855/15053614071_7be93c0f59.jpg,1,1,1,,0,,1,
floral_arrangement,http://farm6.static.flickr.com/5130/5325172007_cda339c706.jpg,1,1,0,,0.577350269,0.600925213,0.666666667,0.888888889
floral_crown,http://farm4.static.flickr.com/3871/15205035692_23a0ede298.jpg,1,-2,0,,1.527525232,,-0.333333333,
floral_crown,http://farm6.static.flickr.com/5475/13941558447_d894066861.jpg,1,0,-1,,1,,0,
floral_crown,http://farm9.static.flickr.com/8634/15837453055_865cb7831c.jpg,1,0,1,,0.577350269,1.054092553,0.666666667,0.111111111
floral_display,http://farm6.static.flickr.com/5091/5576324338_290fe0c783.jpg,0,1,2,,1,,1,
floral_display,http://farm6.static.flickr.com/5616/15631485955_b933986762.jpg,2,1,0,,1,,1,
floral_display,http://farm9.static.flickr.com/8445/7912004632_894d6baf8c.jpg,1,1,1,,0,0.707106781,1,1
floral_dress,http://farm4.static.flickr.com/3156/2572298920_c532612db5.jpg,1,0,,,0.707106781,,0.5,
floral_dress,http://farm4.static.flickr.com/3423/3883330748_be3c97a826.jpg,0,1,0,,0.577350269,,0.333333333,
floral_dress,http://farm9.static.flickr.com/8120/8618984445_6c0f8f2baf.jpg,1,1,1,,0,0.51754917,1,0.611111111
floral_fabric,http://farm1.static.flickr.com/30/98966223_1a400533aa.jpg,0,1,0,,0.577350269,,0.333333333,
floral_fabric,http://farm6.static.flickr.com/5016/5520608570_a80250531c.jpg,0,0,0,,0,,0,
floral_fabric,http://farm6.static.flickr.com/5347/9595294739_6ff402ea24.jpg,0,0,0,,0,0.333333333,0,0.111111111
floral_fantasy,http://farm3.static.flickr.com/2618/3708338551_bce53673a2.jpg,1,2,0,,1,,1,
floral_fantasy,http://farm6.static.flickr.com/5091/5423107353_5df59491d2.jpg,1,0,2,,1,,1,
floral_fantasy,http://farm7.static.flickr.com/6036/5891008826_64926994fc.jpg,1,0,1,,0.577350269,0.78173596,0.666666667,0.888888889
floral_garden,http://farm3.static.flickr.com/2097/2965421965_0e2c9a14d3.jpg,2,2,0,,1.154700538,,1.333333333,
floral_garden,http://farm3.static.flickr.com/2189/2128640614_66c43d25c5.jpg,0,0,0,,0,,0,
floral_garden,http://farm6.static.flickr.com/5496/9450453357_8848629e0e.jpg,1,0,0,,0.577350269,0.881917104,0.333333333,0.555555555
floral_pattern,http://farm5.static.flickr.com/4147/4990223119_4fbe62bc3d.jpg,1,0,0,,0.577350269,,0.333333333,
floral_pattern,http://farm8.static.flickr.com/7229/7273803678_688b0bf829.jpg,1,2,0,,1,,1,
floral_pattern,http://farm9.static.flickr.com/8355/8378596528_ccff03191f.jpg,1,1,2,,0.577350269,0.78173596,1.333333333,0.888888889
floral_print,http://farm4.static.flickr.com/3643/5805322032_6baa7f3666.jpg,0,0,0,,0,,0,
floral_print,http://farm5.static.flickr.com/4137/4748883486_710eb99409.jpg,0,0,1,,0.577350269,,0.333333333,
floral_print,http://farm5.static.flickr.com/4147/4841845283_bde162d617.jpg,0,1,1,,0.577350269,0.5,0.666666667,0.333333333
flowering_bush,http://farm4.static.flickr.com/3091/2666709720_8d783df7b6.jpg,1,0,2,,1,,1,
flowering_bush,http://farm5.static.flickr.com/4074/4886481077_b2140dfd8d.jpg,1,0,2,,1,,1,
flowering_bush,http://farm8.static.flickr.com/7288/16551542838_de5db5b7b2.jpg,1,2,0,,1,0.866025404,1,1
flowering_dogwood,http://farm3.static.flickr.com/2225/2190280946_a9dddd600c.jpg,1,0,1,,0.577350269,,0.666666667,
flowering_dogwood,http://farm4.static.flickr.com/3668/13948382874_3923fd83f3.jpg,1,0,1,,0.577350269,,0.666666667,
flowering_dogwood,http://farm9.static.flickr.com/8274/8764541448_a623dfe5aa.jpg,2,1,1,,0.577350269,0.600925213,1.333333333,0.888888889
flowering_maple,http://farm3.static.flickr.com/2042/2423072511_fb63ee5e1d.jpg,1,0,0,,0.577350269,,0.333333333,
flowering_maple,http://farm4.static.flickr.com/3156/2940002304_7cce320cbe.jpg,0,0,1,,0.577350269,,0.333333333,
flowering_maple,http://farm8.static.flickr.com/7404/12726995474_a72e5343a1.jpg,1,0,2,,1,0.726483157,1,0.555555555
flowering_plant,http://farm2.static.flickr.com/1320/5099618650_19ab5bbb0c.jpg,1,1,-1,,1.154700538,,0.333333333,
flowering_plant,http://farm6.static.flickr.com/5118/14209469321_aa91bd0497.jpg,1,1,1,,0,,1,
flowering_plant,http://farm7.static.flickr.com/6147/6013473519_53d744297b.jpg,2,1,1,,0.577350269,0.78173596,1.333333333,0.888888889
flowering_shrubs,http://farm1.static.flickr.com/108/307777956_4c16b80777.jpg,1,0,2,,1,,1,
flowering_shrubs,http://farm4.static.flickr.com/3256/2503581248_8307793acf.jpg,0,1,1,,0.577350269,,0.666666667,
flowering_shrubs,http://farm4.static.flickr.com/3274/2905965637_1db718b15f.jpg,0,1,0,,0.577350269,0.707106781,0.333333333,0.666666667
flowering_tree,http://farm7.static.flickr.com/6057/6320577948_b974d7faef.jpg,2,1,1,,0.577350269,,1.333333333,
flowering_tree,http://farm8.static.flickr.com/7274/6978300368_360771ce3b.jpg,1,1,1,,0,,1,
flowering_tree,http://farm9.static.flickr.com/8017/7836418382_ec96b30184.jpg,1,2,0,,1,0.600925213,1,1.111111111
flowing_water,http://farm4.static.flickr.com/3854/14937967511_1cd6c8eb93.jpg,0,0,0,,0,,0,
flowing_water,http://farm9.static.flickr.com/8473/8117279163_385e9655b4.jpg,2,1,1,,0.577350269,,1.333333333,
flowing_water,http://farm9.static.flickr.com/8658/15446454493_b6ef18e4e3.jpg,0,0,0,,0,0.726483157,0,0.444444444
fluffy_cat,http://farm2.static.flickr.com/1315/628728538_6ea30ecaa0.jpg,1,1,1,,0,,1,
fluffy_cat,http://farm5.static.flickr.com/4152/5161799595_3964ce0d96.jpg,0,1,1,,0.577350269,,0.666666667,
fluffy_cat,http://farm9.static.flickr.com/8481/8166458620_5a6836799f.jpg,0,1,1,,0.577350269,0.440958552,0.666666667,0.777777778
fluffy_clouds,http://farm4.static.flickr.com/3460/3395297683_33e428914c.jpg,1,0,1,,0.577350269,,0.666666667,
fluffy_clouds,http://farm4.static.flickr.com/3767/11251176284_3c04151bd2.jpg,0,1,0,,0.577350269,,0.333333333,
fluffy_clouds,http://farm8.static.flickr.com/7221/6916903386_cc420ef806.jpg,0,2,0,,1.154700538,0.726483157,0.666666667,0.555555556
fluffy_dog,http://farm3.static.flickr.com/2372/12961688394_8404ca30be.jpg,1,1,1,,0,,1,
fluffy_dog,http://farm3.static.flickr.com/2399/1758485457_43c9dbc928.jpg,1,2,0,,1,,1,
fluffy_dog,http://farm9.static.flickr.com/8072/8295090467_7db39a178d.jpg,1,1,1,,0,0.5,1,1
fluffy_kitten,http://farm1.static.flickr.com/31/56307403_06cfc38ae2.jpg,1,2,1,,0.577350269,,1.333333333,
